2021-12-05 17:19:39,417 	0	-164
2021-12-05 17:19:47,652 	10	-119
2021-12-05 17:19:55,619 	20	-119
2021-12-05 17:20:04,067 	30	-119
2021-12-05 17:20:12,215 	40	-119
2021-12-05 17:20:20,189 	50	-119
2021-12-05 17:20:28,553 	60	-119
2021-12-05 17:20:36,790 	70	-119
2021-12-05 17:20:44,719 	80	-119
2021-12-05 17:20:52,627 	90	-119
2021-12-05 17:21:00,705 	100	-119
2021-12-05 17:21:08,818 	110	-119
2021-12-05 17:21:17,624 	120	-117
2021-12-05 17:21:26,128 	130	-113
2021-12-05 17:21:34,140 	140	-113
2021-12-05 17:21:42,179 	150	-113
2021-12-05 17:21:50,525 	160	-113
2021-12-05 17:21:58,894 	170	-113
2021-12-05 17:22:07,313 	180	-113
2021-12-05 17:22:16,251 	190	-90
2021-12-05 17:22:24,406 	200	-90
2021-12-05 17:22:32,489 	210	-90
2021-12-05 17:22:40,447 	220	-90
2021-12-05 17:22:48,245 	230	-90
2021-12-05 17:22:56,357 	240	-90
2021-12-05 17:23:04,475 	250	-90
2021-12-05 17:23:12,573 	260	-90
2021-12-05 17:23:20,577 	270	-90
2021-12-05 17:23:28,860 	280	-90
2021-12-05 17:23:36,779 	290	-90
2021-12-05 17:23:44,767 	300	-90
2021-12-05 17:23:52,809 	310	-90
2021-12-05 17:24:00,811 	320	-90
2021-12-05 17:24:08,687 	330	-90
2021-12-05 17:24:16,599 	340	-90
2021-12-05 17:24:24,509 	350	-90
2021-12-05 17:24:32,505 	360	-90
2021-12-05 17:24:40,489 	370	-90
2021-12-05 17:24:48,444 	380	-90
2021-12-05 17:24:56,438 	390	-90
2021-12-05 17:25:04,499 	400	-90
2021-12-05 17:25:12,771 	410	-90
2021-12-05 17:25:21,065 	420	-90
2021-12-05 17:25:28,964 	430	-90
2021-12-05 17:25:36,617 	440	-90
2021-12-05 17:25:44,408 	450	-90
2021-12-05 17:25:52,936 	460	-54
2021-12-05 17:26:00,869 	470	-54
2021-12-05 17:26:08,616 	480	-54
2021-12-05 17:26:16,323 	490	-54
2021-12-05 17:26:24,009 	500	-54
2021-12-05 17:26:31,531 	510	-54
2021-12-05 17:26:39,153 	520	-54
2021-12-05 17:26:46,684 	530	-54
2021-12-05 17:26:54,315 	540	-54
2021-12-05 17:27:01,998 	550	-54
2021-12-05 17:27:09,678 	560	-54
2021-12-05 17:27:17,486 	570	-54
2021-12-05 17:27:25,138 	580	-54
2021-12-05 17:27:32,806 	590	-54
2021-12-05 17:27:40,468 	600	-54
2021-12-05 17:27:48,216 	610	-54
2021-12-05 17:27:55,843 	620	-54
2021-12-05 17:28:03,459 	630	-54
2021-12-05 17:28:11,085 	640	-54
2021-12-05 17:28:18,887 	650	-54
2021-12-05 17:28:26,530 	660	-54
2021-12-05 17:28:34,109 	670	-54
2021-12-05 17:28:41,577 	680	-54
2021-12-05 17:28:49,149 	690	-54
2021-12-05 17:28:56,534 	700	-54
2021-12-05 17:29:04,221 	710	-54
2021-12-05 17:29:11,863 	720	-54
2021-12-05 17:29:19,486 	730	-54
2021-12-05 17:29:27,110 	740	-54
2021-12-05 17:29:34,812 	750	-54
2021-12-05 17:29:42,461 	760	-54
2021-12-05 17:29:50,075 	770	-54
2021-12-05 17:29:57,849 	780	-54
2021-12-05 17:30:05,798 	790	-54
2021-12-05 17:30:13,849 	800	-54
2021-12-05 17:30:21,753 	810	-54
2021-12-05 17:30:29,407 	820	-54
2021-12-05 17:30:37,090 	830	-54
2021-12-05 17:30:44,950 	840	-54
2021-12-05 17:30:52,712 	850	-54
2021-12-05 17:31:00,573 	860	-54
2021-12-05 17:31:08,441 	870	-54
2021-12-05 17:31:16,304 	880	-54
2021-12-05 17:31:23,940 	890	-54
2021-12-05 17:31:31,583 	900	-54
2021-12-05 17:31:39,374 	910	-54
2021-12-05 17:31:47,163 	920	-54
2021-12-05 17:31:55,012 	930	-54
2021-12-05 17:32:03,047 	940	-54
2021-12-05 17:32:11,153 	950	-54
2021-12-05 17:32:19,102 	960	-54
2021-12-05 17:32:26,798 	970	-54
2021-12-05 17:32:34,521 	980	-54
2021-12-05 17:32:42,283 	990	-54
2021-12-05 17:39:15,098 	0	-187
2021-12-05 17:39:24,433 	10	-119
2021-12-05 17:39:32,717 	20	-119
2021-12-05 17:39:40,706 	30	-119
2021-12-05 17:39:49,211 	40	-119
2021-12-05 17:39:57,290 	50	-119
2021-12-05 17:40:05,298 	60	-119
2021-12-05 17:40:13,531 	70	-119
2021-12-05 17:40:21,728 	80	-119
2021-12-05 17:40:29,770 	90	-119
2021-12-05 17:40:38,094 	100	-119
2021-12-05 17:40:46,223 	110	-119
2021-12-05 17:40:54,823 	120	-119
2021-12-05 17:41:03,277 	130	-119
2021-12-05 17:41:11,603 	140	-119
2021-12-05 17:41:19,585 	150	-119
2021-12-05 17:41:27,600 	160	-119
2021-12-05 17:41:35,444 	170	-119
2021-12-05 17:41:44,106 	180	-115
2021-12-05 17:41:53,279 	190	-101
2021-12-05 17:42:01,235 	200	-101
2021-12-05 17:42:09,554 	210	-101
2021-12-05 17:42:18,416 	220	-101
2021-12-05 17:42:27,382 	230	-101
2021-12-05 17:42:36,201 	240	-101
2021-12-05 17:42:45,106 	250	-101
2021-12-05 17:42:53,682 	260	-101
2021-12-05 17:43:02,213 	270	-101
2021-12-05 17:43:10,350 	280	-101
2021-12-05 17:43:18,702 	290	-101
2021-12-05 17:43:26,931 	300	-101
2021-12-05 17:43:34,787 	310	-101
2021-12-05 17:43:42,951 	320	-101
2021-12-05 17:43:50,976 	330	-101
2021-12-05 17:43:59,359 	340	-101
2021-12-05 17:44:07,609 	350	-101
2021-12-05 17:44:15,799 	360	-101
2021-12-05 17:44:24,369 	370	-101
2021-12-05 17:44:32,426 	380	-101
2021-12-05 17:44:40,684 	390	-101
2021-12-05 17:44:49,099 	400	-101
2021-12-05 17:44:57,214 	410	-101
2021-12-05 17:45:05,198 	420	-101
2021-12-05 17:45:13,349 	430	-101
2021-12-05 17:45:21,684 	440	-101
2021-12-05 17:45:29,706 	450	-101
2021-12-05 17:45:37,843 	460	-101
2021-12-05 17:45:46,127 	470	-101
2021-12-05 17:45:54,064 	480	-101
2021-12-05 17:46:02,347 	490	-101
2021-12-05 17:46:11,162 	500	-101
2021-12-05 17:46:19,229 	510	-101
2021-12-05 17:46:27,505 	520	-101
2021-12-05 17:46:35,636 	530	-101
2021-12-05 17:46:44,057 	540	-101
2021-12-05 17:46:52,277 	550	-101
2021-12-05 17:47:00,648 	560	-101
2021-12-05 17:47:08,983 	570	-101
2021-12-05 17:47:17,194 	580	-101
2021-12-05 17:47:25,338 	590	-101
2021-12-05 17:47:33,605 	600	-101
2021-12-05 17:47:41,997 	610	-101
2021-12-05 17:47:49,811 	620	-101
2021-12-05 17:47:57,958 	630	-101
2021-12-05 17:48:06,363 	640	-101
2021-12-05 17:48:15,223 	650	-101
2021-12-05 17:48:23,131 	660	-101
2021-12-05 17:48:31,489 	670	-101
2021-12-05 17:48:39,805 	680	-101
2021-12-05 17:48:49,058 	690	-71
2021-12-05 17:48:57,571 	700	-71
2021-12-05 17:49:06,169 	710	-71
2021-12-05 17:49:14,593 	720	-71
2021-12-05 17:49:22,797 	730	-71
2021-12-05 17:49:31,155 	740	-71
2021-12-05 17:49:39,618 	750	-71
2021-12-05 17:49:48,449 	760	-71
2021-12-05 17:49:57,053 	770	-71
2021-12-05 17:50:05,886 	780	-71
2021-12-05 17:50:14,153 	790	-71
2021-12-05 17:50:22,195 	800	-71
2021-12-05 17:50:30,628 	810	-71
2021-12-05 17:50:39,060 	820	-71
2021-12-05 17:50:47,668 	830	-71
2021-12-05 17:50:55,738 	840	-71
2021-12-05 17:51:03,997 	850	-71
2021-12-05 17:51:12,584 	860	-71
2021-12-05 17:51:21,532 	870	-71
2021-12-05 17:51:29,798 	880	-71
2021-12-05 17:51:37,875 	890	-71
2021-12-05 17:51:46,117 	900	-71
2021-12-05 17:51:54,666 	910	-71
2021-12-05 17:52:03,828 	920	-71
2021-12-05 17:52:12,698 	930	-71
2021-12-05 17:52:21,753 	940	-71
2021-12-05 17:52:30,705 	950	-71
2021-12-05 17:52:39,169 	960	-71
2021-12-05 17:52:48,169 	970	-71
2021-12-05 17:52:56,763 	980	-71
2021-12-05 17:53:05,438 	990	-71
2021-12-05 18:09:19,414 	0	-164
2021-12-05 18:09:29,987 	10	-119
2021-12-05 18:09:39,734 	20	-119
2021-12-05 18:09:49,503 	30	-119
2021-12-05 18:09:58,918 	40	-119
2021-12-05 18:10:08,193 	50	-119
2021-12-05 18:10:17,331 	60	-119
2021-12-05 18:10:26,641 	70	-119
2021-12-05 18:10:36,024 	80	-119
2021-12-05 18:10:45,073 	90	-119
2021-12-05 18:10:53,822 	100	-119
2021-12-05 18:11:02,981 	110	-119
2021-12-05 18:11:12,283 	120	-119
2021-12-05 18:11:21,735 	130	-119
2021-12-05 18:11:30,942 	140	-119
2021-12-05 18:11:40,333 	150	-119
2021-12-05 18:11:49,423 	160	-119
2021-12-05 18:11:59,752 	170	-112
2021-12-05 18:12:08,814 	180	-112
2021-12-05 18:12:18,149 	190	-112
2021-12-05 18:12:27,839 	200	-112
2021-12-05 18:12:36,880 	210	-112
2021-12-05 18:12:45,958 	220	-112
2021-12-05 18:12:55,194 	230	-112
2021-12-05 18:13:04,839 	240	-112
2021-12-05 18:13:13,784 	250	-112
2021-12-05 18:13:23,471 	260	-112
2021-12-05 18:13:33,045 	270	-112
2021-12-05 18:13:42,221 	280	-112
2021-12-05 18:13:51,372 	290	-112
2021-12-05 18:14:00,523 	300	-112
2021-12-05 18:14:09,699 	310	-112
2021-12-05 18:14:18,688 	320	-112
2021-12-05 18:14:27,891 	330	-112
2021-12-05 18:14:37,366 	340	-112
2021-12-05 18:14:46,308 	350	-112
2021-12-05 18:14:55,414 	360	-112
2021-12-05 18:15:04,544 	370	-112
2021-12-05 18:15:13,477 	380	-112
2021-12-05 18:15:22,762 	390	-112
2021-12-05 18:15:31,804 	400	-112
2021-12-05 18:15:41,042 	410	-112
2021-12-05 18:15:50,071 	420	-112
2021-12-05 18:15:59,072 	430	-112
2021-12-05 18:16:07,958 	440	-112
2021-12-05 18:16:16,848 	450	-112
2021-12-05 18:16:26,647 	460	-74
2021-12-05 18:16:35,461 	470	-74
2021-12-05 18:16:44,387 	480	-74
2021-12-05 18:16:53,255 	490	-74
2021-12-05 18:17:02,152 	500	-74
2021-12-05 18:17:11,702 	510	-74
2021-12-05 18:17:21,247 	520	-74
2021-12-05 18:17:30,513 	530	-74
2021-12-05 18:17:39,842 	540	-74
2021-12-05 18:17:49,072 	550	-74
2021-12-05 18:17:58,428 	560	-74
2021-12-05 18:18:08,558 	570	-74
2021-12-05 18:18:17,929 	580	-74
2021-12-05 18:18:27,474 	590	-74
2021-12-05 18:18:38,013 	600	-74
2021-12-05 18:18:48,872 	610	-74
2021-12-05 18:18:58,814 	620	-74
2021-12-05 18:19:08,294 	630	-74
2021-12-05 18:19:17,949 	640	-74
2021-12-05 18:19:28,239 	650	-74
2021-12-05 18:19:38,093 	660	-74
2021-12-05 18:19:47,209 	670	-74
2021-12-05 18:19:56,601 	680	-74
2021-12-05 18:20:06,264 	690	-74
2021-12-05 18:20:15,744 	700	-74
2021-12-05 18:20:26,283 	710	-74
2021-12-05 18:20:36,455 	720	-74
2021-12-05 18:20:46,577 	730	-74
2021-12-05 18:20:57,173 	740	-74
2021-12-05 18:21:07,313 	750	-74
2021-12-05 18:21:17,114 	760	-74
2021-12-05 18:21:26,460 	770	-74
2021-12-05 18:21:36,386 	780	-74
2021-12-05 18:21:48,686 	790	-67
2021-12-05 18:21:58,670 	800	-67
2021-12-05 18:22:08,464 	810	-67
2021-12-05 18:22:18,190 	820	-67
2021-12-05 18:22:28,161 	830	-67
2021-12-05 18:22:37,395 	840	-67
2021-12-05 18:22:46,414 	850	-67
2021-12-05 18:22:55,655 	860	-67
2021-12-05 18:23:06,358 	870	-67
2021-12-05 18:23:16,210 	880	-67
2021-12-05 18:23:25,837 	890	-67
2021-12-05 18:23:35,850 	900	-67
2021-12-05 18:23:45,373 	910	-67
2021-12-05 18:23:54,519 	920	-67
2021-12-05 18:24:04,637 	930	-67
2021-12-05 18:24:16,633 	940	-67
2021-12-05 18:24:26,752 	950	-67
2021-12-05 18:24:39,794 	960	-67
2021-12-05 18:24:49,801 	970	-67
2021-12-05 18:25:00,710 	980	-67
2021-12-05 18:25:11,339 	990	-67
2021-12-05 18:27:54,335 	0	-119
2021-12-05 18:28:24,684 	10	-119
2021-12-05 18:28:55,799 	20	-119
2021-12-05 18:29:28,429 	30	-119
2021-12-05 18:30:00,390 	40	-113
2021-12-05 18:30:31,838 	50	-97
2021-12-05 18:31:02,061 	60	-97
2021-12-05 18:31:31,801 	70	-97
2021-12-05 18:32:01,495 	80	-97
2021-12-05 18:32:31,665 	90	-97
2021-12-05 18:33:01,075 	100	-97
2021-12-05 18:33:32,032 	110	-61
2021-12-05 18:34:00,017 	120	-61
2021-12-05 18:34:28,414 	130	-61
2021-12-05 18:34:57,283 	140	-61
2021-12-05 18:35:26,485 	150	-61
2021-12-05 18:35:55,058 	160	-61
2021-12-05 18:36:22,324 	170	-61
2021-12-05 18:36:50,348 	180	-61
2021-12-05 18:37:17,987 	190	-61
2021-12-05 18:37:46,272 	200	-61
2021-12-05 18:38:16,110 	210	-61
2021-12-05 18:38:44,882 	220	-61
2021-12-05 18:39:13,255 	230	-61
2021-12-05 18:39:42,385 	240	-61
2021-12-05 18:40:10,587 	250	-61
2021-12-05 18:40:39,402 	260	-61
2021-12-05 18:41:08,973 	270	-61
2021-12-05 18:41:37,232 	280	-61
2021-12-05 18:42:06,554 	290	-61
2021-12-05 18:42:34,683 	300	-61
2021-12-05 18:43:03,999 	310	-61
2021-12-05 18:43:33,368 	320	-61
2021-12-05 18:44:02,085 	330	-61
2021-12-05 18:44:31,282 	340	-61
2021-12-05 18:45:00,574 	350	-61
2021-12-05 18:45:30,289 	360	-61
2021-12-05 18:46:00,202 	370	-61
2021-12-05 18:46:31,852 	380	-61
2021-12-05 18:47:02,294 	390	-61
2021-12-05 18:47:31,753 	400	-61
2021-12-05 18:48:02,023 	410	-61
2021-12-05 18:48:31,530 	420	-61
2021-12-05 18:49:00,823 	430	-61
2021-12-05 18:49:29,219 	440	-61
2021-12-05 18:49:57,477 	450	-61
2021-12-05 18:50:25,117 	460	-61
2021-12-05 18:50:53,528 	470	-61
2021-12-05 18:51:22,591 	480	-61
2021-12-05 18:51:51,737 	490	-61
2021-12-05 18:52:21,382 	500	-61
2021-12-05 18:52:50,622 	510	-61
2021-12-05 18:53:18,666 	520	-61
2021-12-05 18:53:47,004 	530	-61
2021-12-05 18:54:15,680 	540	-61
2021-12-05 18:54:44,978 	550	-61
2021-12-05 18:55:15,842 	560	-61
2021-12-05 18:55:47,399 	570	-61
2021-12-05 18:56:19,382 	580	-61
2021-12-05 18:56:50,505 	590	-61
2021-12-05 18:57:20,800 	600	-61
2021-12-05 18:57:50,858 	610	-61
2021-12-05 18:58:20,404 	620	-61
2021-12-05 19:30:36,633 	0	-164
2021-12-05 19:30:46,855 	10	-119
2021-12-05 19:30:55,512 	20	-119
2021-12-05 19:31:04,090 	30	-119
2021-12-05 19:31:13,264 	40	-119
2021-12-05 19:31:22,729 	50	-119
2021-12-05 19:31:32,549 	60	-119
2021-12-05 19:31:42,325 	70	-119
2021-12-05 19:31:51,691 	80	-119
2021-12-05 19:32:01,151 	90	-119
2021-12-05 19:32:10,438 	100	-119
2021-12-05 19:32:19,699 	110	-119
2021-12-05 19:32:29,216 	120	-119
2021-12-05 19:32:38,645 	130	-119
2021-12-05 19:32:48,320 	140	-119
2021-12-05 19:32:58,714 	150	-106
2021-12-05 19:33:08,361 	160	-106
2021-12-05 19:33:17,583 	170	-106
2021-12-05 19:33:27,450 	180	-106
2021-12-05 19:33:37,173 	190	-106
2021-12-05 19:33:47,475 	200	-83
2021-12-05 19:33:57,245 	210	-83
2021-12-05 19:34:06,815 	220	-83
2021-12-05 19:34:16,669 	230	-83
2021-12-05 19:34:26,207 	240	-83
2021-12-05 19:34:36,079 	250	-83
2021-12-05 19:34:45,842 	260	-83
2021-12-05 19:34:55,939 	270	-83
2021-12-05 19:35:06,615 	280	-71
2021-12-05 19:35:16,813 	290	-71
2021-12-05 19:35:26,571 	300	-71
2021-12-05 19:35:36,231 	310	-71
2021-12-05 19:35:46,148 	320	-71
2021-12-05 19:35:55,917 	330	-71
2021-12-05 19:36:06,050 	340	-71
2021-12-05 19:36:16,590 	350	-71
2021-12-05 19:36:26,502 	360	-71
2021-12-05 19:36:36,488 	370	-71
2021-12-05 19:36:45,819 	380	-71
2021-12-05 19:36:55,331 	390	-71
2021-12-05 19:37:04,313 	400	-71
2021-12-05 19:37:13,393 	410	-71
2021-12-05 19:37:22,119 	420	-71
2021-12-05 19:37:30,994 	430	-71
2021-12-05 19:37:40,515 	440	-71
2021-12-05 19:37:50,179 	450	-71
2021-12-05 19:37:59,156 	460	-71
2021-12-05 19:38:08,089 	470	-71
2021-12-05 19:38:17,669 	480	-71
2021-12-05 19:38:27,946 	490	-71
2021-12-05 19:38:37,400 	500	-71
2021-12-05 19:38:46,488 	510	-71
2021-12-05 19:38:55,340 	520	-71
2021-12-05 19:39:04,372 	530	-71
2021-12-05 19:39:13,096 	540	-71
2021-12-05 19:39:22,331 	550	-71
2021-12-05 19:39:31,535 	560	-71
2021-12-05 19:39:41,382 	570	-71
2021-12-05 19:39:50,824 	580	-71
2021-12-05 19:40:00,257 	590	-71
2021-12-05 19:40:09,255 	600	-71
2021-12-05 19:40:18,379 	610	-71
2021-12-05 19:40:27,263 	620	-71
2021-12-05 19:40:36,321 	630	-71
2021-12-05 19:40:45,444 	640	-71
2021-12-05 19:40:54,906 	650	-71
2021-12-05 19:41:03,864 	660	-71
2021-12-05 19:41:13,016 	670	-71
2021-12-05 19:41:22,539 	680	-71
2021-12-05 19:41:32,243 	690	-71
2021-12-05 19:41:41,900 	700	-71
2021-12-05 19:41:50,990 	710	-71
2021-12-05 19:42:00,055 	720	-71
2021-12-05 19:42:08,950 	730	-71
2021-12-05 19:42:18,093 	740	-71
2021-12-05 19:42:27,181 	750	-71
2021-12-05 19:42:36,316 	760	-71
2021-12-05 19:42:45,310 	770	-71
2021-12-05 19:42:55,130 	780	-71
2021-12-05 19:43:04,157 	790	-71
2021-12-05 19:43:13,122 	800	-71
2021-12-05 19:43:22,215 	810	-71
2021-12-05 19:43:31,700 	820	-71
2021-12-05 19:43:41,038 	830	-71
2021-12-05 19:43:50,246 	840	-71
2021-12-05 19:43:59,846 	850	-71
2021-12-05 19:44:09,079 	860	-71
2021-12-05 19:44:18,048 	870	-71
2021-12-05 19:44:27,031 	880	-71
2021-12-05 19:44:35,995 	890	-71
2021-12-05 19:44:45,380 	900	-71
2021-12-05 19:44:55,253 	910	-71
2021-12-05 19:45:04,701 	920	-71
2021-12-05 19:45:13,638 	930	-71
2021-12-05 19:45:22,775 	940	-71
2021-12-05 19:45:32,145 	950	-71
2021-12-05 19:45:41,239 	960	-71
2021-12-05 19:45:49,962 	970	-71
2021-12-05 19:45:59,462 	980	-71
2021-12-05 19:46:08,414 	990	-71
